0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.115999862551689148e-02,2.224300056695938110e-01,-1.145799979567527771e-01,-3.362799882888793945e-01,3.887199983000755310e-02,-6.680300086736679077e-02,-5.830900073051452637e-01,-1.997099965810775757e-01,-5.108699798583984375e-01,-2.903699874877929688e-01,-4.917699992656707764e-01,-1.353300064802169800e-01,-1.073699951171875000e+00,-4.156000018119812012e-01,8.183699846267700195e-01,4.790199995040893555e-01,7.886900007724761963e-02,-6.031799912452697754e-01,-5.731999874114990234e-01,6.561300158500671387e-02,2.112199962139129639e-01,-2.091200053691864014e-01,-2.730500102043151855e-01,-2.133200019598007202e-01,-7.723700255155563354e-02,-1.469499945640563965e+00,4.641300141811370850e-01,1.221999973058700562e-01,8.023499846458435059e-01,2.579599916934967041e-01,3.745199918746948242e+00,1.429300010204315186e-01,-5.155599713325500488e-01,3.466199934482574463e-01,1.278200000524520874e-01,-2.189600020647048950e-01,1.511500030755996704e-01,-2.969000041484832764e-01,-3.794499933719635010e-01,-4.193100035190582275e-01,-7.400599718093872070e-01,-1.049899980425834656e-01,-3.175599873065948486e-01,-2.389300018548965454e-01,-4.060600101947784424e-01,2.424699962139129639e-01,5.583199858665466309e-01,-1.800999939441680908e-01,-3.733200132846832275e-01,-1.803900003433227539e-01
7.725200057029724121e-02,-1.906599998474121094e-01,-1.352600008249282837e-01,-1.721500009298324585e-01,-1.595599949359893799e-01,-4.840599894523620605e-01,-1.141999959945678711e+00,4.621799886226654053e-01,-1.923200041055679321e-01,8.123599737882614136e-02,-3.231500089168548584e-01,-2.377000004053115845e-01,-1.176100015640258789e+00,2.461100071668624878e-01,1.021700024604797363e+00,5.753399804234504700e-03,1.103499978780746460e-01,-4.554100036621093750e-01,-6.536499857902526855e-01,-3.490499854087829590e-01,3.046700060367584229e-01,-6.852699816226959229e-02,1.024700030684471130e-01,4.088500142097473145e-02,3.068499863147735596e-01,-1.122400045394897461e+00,5.787500143051147461e-01,-1.679199934005737305e-01,8.479099869728088379e-01,-2.942000031471252441e-01,3.604799985885620117e+00,1.039299964904785156e+00,-6.800900101661682129e-01,1.566199958324432373e-01,8.562500029802322388e-02,-1.157500036060810089e-02,1.490799933671951294e-01,6.699100136756896973e-01,-1.315499991178512573e-01,-2.161999940872192383e-01,-7.585099935531616211e-01,-5.517500042915344238e-01,-3.486599922180175781e-01,-1.002100016921758652e-02,2.179300040006637573e-01,3.566200137138366699e-01,5.626299977302551270e-01,1.928499937057495117e-01,-2.547000050544738770e-01,1.771699935197830200e-01
4.180000126361846924e-01,2.496799975633621216e-01,-4.124200046062469482e-01,1.216999962925910950e-01,3.452700078487396240e-01,-4.445699974894523621e-02,-4.968799948692321777e-01,-1.786199957132339478e-01,-6.602299981750547886e-04,-6.565999984741210938e-01,2.784300148487091064e-01,-1.476700007915496826e-01,-5.567700266838073730e-01,1.465799957513809204e-01,-9.509500116109848022e-03,1.165799982845783234e-02,1.020400002598762512e-01,-1.279200017452239990e-01,-8.442999720573425293e-01,-1.218099966645240784e-01,-1.680099964141845703e-02,-3.327899873256683350e-01,-1.552000045776367188e-01,-2.313099950551986694e-01,-1.918099969625473022e-01,-1.882300019264221191e+00,-7.674599885940551758e-01,9.905099868774414062e-02,-4.212499856948852539e-01,-1.952600032091140747e-01,4.007100105285644531e+00,-1.859399974346160889e-01,-5.228700041770935059e-01,-3.168100118637084961e-01,5.921300034970045090e-04,7.444899994879961014e-03,1.777800023555755615e-01,-1.589699983596801758e-01,1.204099971801042557e-02,-5.422300100326538086e-02,-2.987099885940551758e-01,-1.574900001287460327e-01,-3.475799858570098877e-01,-4.563700035214424133e-02,-4.425100088119506836e-01,1.878499984741210938e-01,2.784899901598691940e-03,-1.841100007295608521e-01,-1.151399984955787659e-01,-7.858099937438964844e-01
2.170500010251998901e-01,4.651499986648559570e-01,-4.675700068473815918e-01,1.008199974894523621e-01,1.013499975204467773e+00,7.484499812126159668e-01,-5.310400128364562988e-01,-2.625600099563598633e-01,1.681199967861175537e-01,1.318199932575225830e-01,-2.490900009870529175e-01,-4.418500065803527832e-01,-2.173900008201599121e-01,5.100399851799011230e-01,1.344799995422363281e-01,-4.314100146293640137e-01,-3.123000077903270721e-02,2.067400068044662476e-01,-7.813799977302551270e-01,-2.014800012111663818e-01,-9.740100055932998657e-02,1.608799993991851807e-01,-6.183599829673767090e-01,-1.850399971008300781e-01,-1.246099993586540222e-01,-2.252599954605102539e+00,-2.232100069522857666e-01,5.042999982833862305e-01,3.225699961185455322e-01,1.531299948692321777e-01,3.963599920272827148e+00,-7.136499881744384766e-01,-6.701200008392333984e-01,2.838799953460693359e-01,2.173800021409988403e-01,1.443299949169158936e-01,2.592599987983703613e-01,2.343399971723556519e-01,4.273999929428100586e-01,-4.445100128650665283e-01,1.381299942731857300e-01,3.697299957275390625e-01,-6.428899765014648438e-01,2.414200082421302795e-02,-3.931500017642974854e-02,-2.603699862957000732e-01,1.201699972152709961e-01,-4.378199949860572815e-02,4.101299941539764404e-01,1.796000003814697266e-01
7.085300087928771973e-01,5.708799958229064941e-01,-4.715999960899353027e-01,1.804800033569335938e-01,5.444899797439575195e-01,7.260299921035766602e-01,1.815699934959411621e-01,-5.239300131797790527e-01,1.038099974393844604e-01,-1.756599992513656616e-01,7.885199785232543945e-02,-3.621599972248077393e-01,-1.182899996638298035e-01,-8.333600163459777832e-01,1.191700026392936707e-01,-1.660500019788742065e-01,6.155499815940856934e-02,-1.271899975836277008e-02,-5.662299990653991699e-01,1.361600030213594437e-02,2.285100072622299194e-01,-1.439599990844726562e-01,-6.754899770021438599e-02,-3.815700113773345947e-01,-2.369800060987472534e-01,-1.703699946403503418e+00,-8.669199943542480469e-01,-2.670400142669677734e-01,-2.588999867439270020e-01,1.766999959945678711e-01,3.867599964141845703e+00,-1.613000035285949707e-01,-1.327300071716308594e-01,-6.888099908828735352e-01,1.844400018453598022e-01,5.246399901807308197e-03,-3.387399911880493164e-01,-7.895600050687789917e-02,2.418500036001205444e-01,3.657599985599517822e-01,-3.472700119018554688e-01,2.848300039768218994e-01,7.569299638271331787e-02,-6.217800080776214600e-02,-3.898800015449523926e-01,2.290199995040893555e-01,-2.161699980497360229e-01,-2.256200015544891357e-01,-9.391800314188003540e-02,-8.037499785423278809e-01
3.304199874401092529e-01,2.499500066041946411e-01,-6.087399721145629883e-01,1.092299968004226685e-01,3.637199848890304565e-02,1.509999930858612061e-01,-5.508300065994262695e-01,-7.423900067806243896e-02,-9.230700135231018066e-02,-3.282099962234497070e-01,9.598000347614288330e-02,-8.226900100708007812e-01,-3.671700060367584229e-01,-6.700900197029113770e-01,4.290899932384490967e-01,1.649600081145763397e-02,-2.357300072908401489e-01,1.286399960517883301e-01,-1.095299959182739258e+00,4.333400130271911621e-01,5.706700086593627930e-01,-1.036000028252601624e-01,2.042199969291687012e-01,7.830800116062164307e-02,-4.279499948024749756e-01,-1.798400044441223145e+00,-2.786499857902526855e-01,1.195399984717369080e-01,-1.268900036811828613e-01,3.174399957060813904e-02,3.863100051879882812e+00,-1.778600066900253296e-01,-8.243399858474731445e-02,-6.269800066947937012e-01,2.649700045585632324e-01,-5.718500167131423950e-02,-7.352100312709808350e-02,4.610300064086914062e-01,3.086200058460235596e-01,1.249800026416778564e-01,-4.860900044441223145e-01,-8.027199655771255493e-03,3.118400089442729950e-02,-3.657599985599517822e-01,-4.269900023937225342e-01,4.216400086879730225e-01,-1.166599988937377930e-01,-5.070300102233886719e-01,-2.727299928665161133e-02,-5.328500270843505859e-01
-2.727900147438049316e-01,7.751500010490417480e-01,-1.018100008368492126e-01,-9.165999889373779297e-01,9.047700166702270508e-01,-7.050099968910217285e-02,-4.756900072097778320e-01,4.460799992084503174e-01,1.696999967098236084e-01,7.235199958086013794e-02,-1.630599945783615112e-01,8.685200214385986328e-01,-7.663400173187255859e-01,-1.610299944877624512e-02,7.849199771881103516e-01,2.951999902725219727e-01,-7.485899925231933594e-01,2.099000066518783569e-01,6.553699970245361328e-01,-6.233400106430053711e-01,-4.371100068092346191e-01,1.185400009155273438e+00,4.751900136470794678e-01,9.386599995195865631e-03,1.137699961662292480e+00,-2.439399957656860352e+00,-1.561900019645690918e+00,4.900099933147430420e-01,1.098500013351440430e+00,-9.737100005149841309e-01,3.462800025939941406e+00,1.040799975395202637e+00,-6.513800024986267090e-01,5.718899965286254883e-01,-1.252299994230270386e-01,2.670499980449676514e-01,1.637299954891204834e-01,4.110499918460845947e-01,7.508999705314636230e-01,-7.792299985885620117e-01,3.638000041246414185e-02,-2.860899865627288818e-01,-7.236499786376953125e-01,6.351100206375122070e-01,8.944100141525268555e-02,-3.013300001621246338e-01,3.651799857616424561e-01,-7.336699962615966797e-01,4.038299992680549622e-02,2.665700018405914307e-01
3.004499971866607666e-01,2.500599920749664307e-01,-1.669200062751770020e-01,1.923000067472457886e-01,2.692100033164024353e-02,-7.948599755764007568e-02,-9.138299822807312012e-01,-1.974000036716461182e-01,-5.341299995779991150e-02,-4.084599912166595459e-01,-2.684400081634521484e-01,-2.821199893951416016e-01,-5.000000000000000000e-01,1.221000030636787415e-01,3.903000056743621826e-01,1.779700070619583130e-01,-4.429000020027160645e-01,-4.047800004482269287e-01,-9.505000114440917969e-01,-1.689700037240982056e-01,7.779300212860107422e-01,3.352499902248382568e-01,3.346000015735626221e-01,-1.754000037908554077e-01,-1.201699972152709961e-01,-1.786100029945373535e+00,2.924099862575531006e-01,5.593299865722656250e-01,2.998200058937072754e-02,-3.241699934005737305e-01,3.929699897766113281e+00,1.088000014424324036e-01,-5.733500123023986816e-01,-1.784200072288513184e-01,4.174800124019384384e-03,-1.630900055170059204e-01,4.507699906826019287e-01,-1.612299978733062744e-01,-1.731099933385848999e-01,-8.788900077342987061e-02,-8.903200179338455200e-02,6.200100108981132507e-02,-1.994599997997283936e-01,-3.886300027370452881e-01,-1.823199987411499023e-01,6.075099855661392212e-02,9.860300272703170776e-02,-7.130999863147735596e-02,2.305199950933456421e-01,-5.193899869918823242e-01
6.804699897766113281e-01,-3.926299884915351868e-02,3.018600046634674072e-01,-1.779199987649917603e-01,4.296199977397918701e-01,3.224600106477737427e-02,-4.137600064277648926e-01,1.322800070047378540e-01,-2.984699904918670654e-01,-8.525300025939941406e-02,1.711799949407577515e-01,2.241899967193603516e-01,-1.004600003361701965e-01,-4.365299940109252930e-01,3.341799974441528320e-01,6.784600019454956055e-01,5.720400065183639526e-02,-3.444800078868865967e-01,-4.278500080108642578e-01,-4.327499866485595703e-01,5.596299767494201660e-01,1.003199964761734009e-01,1.867700070142745972e-01,-2.685399949550628662e-01,3.733399882912635803e-02,-2.093199968338012695e+00,2.217099964618682861e-01,-3.986800014972686768e-01,2.091200053691864014e-01,-5.572500228881835938e-01,3.882600069046020508e+00,4.746600091457366943e-01,-9.565799832344055176e-01,-3.778800070285797119e-01,2.086900025606155396e-01,-3.275200128555297852e-01,1.275099962949752808e-01,8.835899829864501953e-02,1.635099947452545166e-01,-2.163400053977966309e-01,-9.437499940395355225e-02,1.832400076091289520e-02,2.104800045490264893e-01,-3.088000044226646423e-02,-1.972199976444244385e-01,8.227899670600891113e-02,-9.433999657630920410e-02,-7.329700142145156860e-02,-6.469900161027908325e-02,-2.604399919509887695e-01
